DateTime,Day,Date,Time,load_kwh
2024-03-13 02:00:00,Wednesday,13 Mar 2024,02:00,323.12
2024-03-13 03:00:00,Wednesday,13 Mar 2024,03:00,726.72
2024-03-13 04:00:00,Wednesday,13 Mar 2024,04:00,322.39
2024-03-13 05:00:00,Wednesday,13 Mar 2024,05:00,319.27
2024-03-13 06:00:00,Wednesday,13 Mar 2024,06:00,297.93
2024-03-13 07:00:00,Wednesday,13 Mar 2024,07:00,312.42
2024-03-13 08:00:00,Wednesday,13 Mar 2024,08:00,311.69
2024-03-13 09:00:00,Wednesday,13 Mar 2024,09:00,314.25
2024-03-13 10:00:00,Wednesday,13 Mar 2024,10:00,307.76
2024-03-13 11:00:00,Wednesday,13 Mar 2024,11:00,310.74
2024-03-13 12:00:00,Wednesday,13 Mar 2024,12:00,306.1
2024-03-13 13:00:00,Wednesday,13 Mar 2024,13:00,309.25
2024-03-13 14:00:00,Wednesday,13 Mar 2024,14:00,312.01
2024-03-13 15:00:00,Wednesday,13 Mar 2024,15:00,319.56
2024-03-13 16:00:00,Wednesday,13 Mar 2024,16:00,310.82
2024-03-13 17:00:00,Wednesday,13 Mar 2024,17:00,311.45
2024-03-13 18:00:00,Wednesday,13 Mar 2024,18:00,318.85
2024-03-13 19:00:00,Wednesday,13 Mar 2024,19:00,310.78
2024-03-13 20:00:00,Wednesday,13 Mar 2024,20:00,313.36
2024-03-13 21:00:00,Wednesday,13 Mar 2024,21:00,314.9
2024-03-13 22:00:00,Wednesday,13 Mar 2024,22:00,317.61
2024-03-13 23:00:00,Wednesday,13 Mar 2024,23:00,319.84
2024-03-14 00:00:00,Thursday,14 Mar 2024,00:00,317.87
2024-03-14 01:00:00,Thursday,14 Mar 2024,01:00,317.26
2024-03-14 02:00:00,Thursday,14 Mar 2024,02:00,316.3
2024-03-14 03:00:00,Thursday,14 Mar 2024,03:00,712.31
2024-03-14 04:00:00,Thursday,14 Mar 2024,04:00,315.24
2024-03-14 05:00:00,Thursday,14 Mar 2024,05:00,323.03
2024-03-14 06:00:00,Thursday,14 Mar 2024,06:00,306.46
2024-03-14 07:00:00,Thursday,14 Mar 2024,07:00,309.98
2024-03-14 08:00:00,Thursday,14 Mar 2024,08:00,317.33
2024-03-14 09:00:00,Thursday,14 Mar 2024,09:00,308.57
2024-03-14 10:00:00,Thursday,14 Mar 2024,10:00,307.63
2024-03-14 11:00:00,Thursday,14 Mar 2024,11:00,308.38
2024-03-14 12:00:00,Thursday,14 Mar 2024,12:00,361.59
2024-03-14 13:00:00,Thursday,14 Mar 2024,13:00,614.28
2024-03-14 14:00:00,Thursday,14 Mar 2024,14:00,358.92
2024-03-14 15:00:00,Thursday,14 Mar 2024,15:00,306.13
2024-03-14 16:00:00,Thursday,14 Mar 2024,16:00,310.94
2024-03-14 17:00:00,Thursday,14 Mar 2024,17:00,304.42
2024-03-14 18:00:00,Thursday,14 Mar 2024,18:00,307.74
2024-03-14 19:00:00,Thursday,14 Mar 2024,19:00,309.37
2024-03-14 20:00:00,Thursday,14 Mar 2024,20:00,305.42
2024-03-14 21:00:00,Thursday,14 Mar 2024,21:00,315.03
2024-03-14 22:00:00,Thursday,14 Mar 2024,22:00,318.22
2024-03-14 23:00:00,Thursday,14 Mar 2024,23:00,316.92
2024-03-15 00:00:00,Friday,15 Mar 2024,00:00,316.34
2024-03-15 01:00:00,Friday,15 Mar 2024,01:00,315.79
2024-03-15 02:00:00,Friday,15 Mar 2024,02:00,315.83
2024-03-15 03:00:00,Friday,15 Mar 2024,03:00,722.46
2024-03-15 04:00:00,Friday,15 Mar 2024,04:00,312.11
2024-03-15 05:00:00,Friday,15 Mar 2024,05:00,309.87
2024-03-15 06:00:00,Friday,15 Mar 2024,06:00,301.0
2024-03-15 07:00:00,Friday,15 Mar 2024,07:00,292.47
2024-03-15 08:00:00,Friday,15 Mar 2024,08:00,310.61
2024-03-15 09:00:00,Friday,15 Mar 2024,09:00,309.35
2024-03-15 10:00:00,Friday,15 Mar 2024,10:00,300.54
2024-03-15 11:00:00,Friday,15 Mar 2024,11:00,310.39
2024-03-15 12:00:00,Friday,15 Mar 2024,12:00,329.98
2024-03-15 13:00:00,Friday,15 Mar 2024,13:00,321.35
2024-03-15 14:00:00,Friday,15 Mar 2024,14:00,322.38
2024-03-15 15:00:00,Friday,15 Mar 2024,15:00,326.1
2024-03-15 16:00:00,Friday,15 Mar 2024,16:00,329.26
2024-03-15 17:00:00,Friday,15 Mar 2024,17:00,330.19
2024-03-15 18:00:00,Friday,15 Mar 2024,18:00,325.85
2024-03-15 19:00:00,Friday,15 Mar 2024,19:00,324.81
2024-03-15 20:00:00,Friday,15 Mar 2024,20:00,323.98
2024-03-15 21:00:00,Friday,15 Mar 2024,21:00,324.71
2024-03-15 22:00:00,Friday,15 Mar 2024,22:00,331.68
2024-03-15 23:00:00,Friday,15 Mar 2024,23:00,324.44
2024-03-16 00:00:00,Saturday,16 Mar 2024,00:00,328.0
2024-03-16 01:00:00,Saturday,16 Mar 2024,01:00,332.12
2024-03-16 02:00:00,Saturday,16 Mar 2024,02:00,330.99
2024-03-16 03:00:00,Saturday,16 Mar 2024,03:00,247.67
2024-03-16 04:00:00,Saturday,16 Mar 2024,04:00,646.49
2024-03-16 05:00:00,Saturday,16 Mar 2024,05:00,331.96
2024-03-16 06:00:00,Saturday,16 Mar 2024,06:00,320.4
2024-03-16 07:00:00,Saturday,16 Mar 2024,07:00,318.61
2024-03-16 08:00:00,Saturday,16 Mar 2024,08:00,324.42
2024-03-16 09:00:00,Saturday,16 Mar 2024,09:00,326.76
2024-03-16 10:00:00,Saturday,16 Mar 2024,10:00,323.24
2024-03-16 11:00:00,Saturday,16 Mar 2024,11:00,327.15
2024-03-16 12:00:00,Saturday,16 Mar 2024,12:00,320.58
2024-03-16 13:00:00,Saturday,16 Mar 2024,13:00,318.08
2024-03-16 14:00:00,Saturday,16 Mar 2024,14:00,326.85
2024-03-16 15:00:00,Saturday,16 Mar 2024,15:00,319.85
2024-03-16 16:00:00,Saturday,16 Mar 2024,16:00,315.1
2024-03-16 17:00:00,Saturday,16 Mar 2024,17:00,325.23
2024-03-16 18:00:00,Saturday,16 Mar 2024,18:00,329.98
2024-03-16 19:00:00,Saturday,16 Mar 2024,19:00,330.16
2024-03-16 20:00:00,Saturday,16 Mar 2024,20:00,336.57
2024-03-16 21:00:00,Saturday,16 Mar 2024,21:00,332.73
2024-03-16 22:00:00,Saturday,16 Mar 2024,22:00,326.36
2024-03-16 23:00:00,Saturday,16 Mar 2024,23:00,332.23
2024-03-17 00:00:00,Sunday,17 Mar 2024,00:00,321.83
2024-03-17 01:00:00,Sunday,17 Mar 2024,01:00,328.08
2024-03-17 02:00:00,Sunday,17 Mar 2024,02:00,328.23
2024-03-17 03:00:00,Sunday,17 Mar 2024,03:00,775.54
2024-03-17 04:00:00,Sunday,17 Mar 2024,04:00,329.86
2024-03-17 05:00:00,Sunday,17 Mar 2024,05:00,332.63
2024-03-17 06:00:00,Sunday,17 Mar 2024,06:00,323.79
2024-03-17 07:00:00,Sunday,17 Mar 2024,07:00,324.46
2024-03-17 08:00:00,Sunday,17 Mar 2024,08:00,319.18
2024-03-17 09:00:00,Sunday,17 Mar 2024,09:00,315.0
2024-03-17 10:00:00,Sunday,17 Mar 2024,10:00,328.57
2024-03-17 11:00:00,Sunday,17 Mar 2024,11:00,329.21
2024-03-17 12:00:00,Sunday,17 Mar 2024,12:00,332.27
2024-03-17 13:00:00,Sunday,17 Mar 2024,13:00,330.9
2024-03-17 14:00:00,Sunday,17 Mar 2024,14:00,331.04
2024-03-17 15:00:00,Sunday,17 Mar 2024,15:00,331.26
2024-03-17 16:00:00,Sunday,17 Mar 2024,16:00,329.27
2024-03-17 17:00:00,Sunday,17 Mar 2024,17:00,245.67
2024-03-17 18:00:00,Sunday,17 Mar 2024,18:00,405.01
2024-03-17 19:00:00,Sunday,17 Mar 2024,19:00,326.9
2024-03-17 20:00:00,Sunday,17 Mar 2024,20:00,334.47
2024-03-17 21:00:00,Sunday,17 Mar 2024,21:00,323.25
2024-03-17 22:00:00,Sunday,17 Mar 2024,22:00,330.31
2024-03-17 23:00:00,Sunday,17 Mar 2024,23:00,330.94
2024-03-18 00:00:00,Monday,18 Mar 2024,00:00,321.15
2024-03-18 01:00:00,Monday,18 Mar 2024,01:00,330.14
2024-03-18 02:00:00,Monday,18 Mar 2024,02:00,320.46
2024-03-18 03:00:00,Monday,18 Mar 2024,03:00,722.17
2024-03-18 04:00:00,Monday,18 Mar 2024,04:00,322.43
2024-03-18 05:00:00,Monday,18 Mar 2024,05:00,317.77
2024-03-18 06:00:00,Monday,18 Mar 2024,06:00,318.07
2024-03-18 07:00:00,Monday,18 Mar 2024,07:00,319.51
2024-03-18 08:00:00,Monday,18 Mar 2024,08:00,321.08
2024-03-18 09:00:00,Monday,18 Mar 2024,09:00,321.04
2024-03-18 10:00:00,Monday,18 Mar 2024,10:00,321.31
2024-03-18 11:00:00,Monday,18 Mar 2024,11:00,313.5
2024-03-18 12:00:00,Monday,18 Mar 2024,12:00,322.07
2024-03-18 13:00:00,Monday,18 Mar 2024,13:00,318.43
2024-03-18 14:00:00,Monday,18 Mar 2024,14:00,322.08
2024-03-18 15:00:00,Monday,18 Mar 2024,15:00,325.73
2024-03-18 16:00:00,Monday,18 Mar 2024,16:00,333.43
2024-03-18 17:00:00,Monday,18 Mar 2024,17:00,327.94
2024-03-18 18:00:00,Monday,18 Mar 2024,18:00,323.55
2024-03-18 19:00:00,Monday,18 Mar 2024,19:00,328.34
2024-03-18 20:00:00,Monday,18 Mar 2024,20:00,328.14
2024-03-18 21:00:00,Monday,18 Mar 2024,21:00,319.04
2024-03-18 22:00:00,Monday,18 Mar 2024,22:00,325.68
2024-03-18 23:00:00,Monday,18 Mar 2024,23:00,321.73
2024-03-19 00:00:00,Tuesday,19 Mar 2024,00:00,329.92
2024-03-19 01:00:00,Tuesday,19 Mar 2024,01:00,332.14
2024-03-19 02:00:00,Tuesday,19 Mar 2024,02:00,335.77
2024-03-19 03:00:00,Tuesday,19 Mar 2024,03:00,730.22
2024-03-19 04:00:00,Tuesday,19 Mar 2024,04:00,323.76
2024-03-19 05:00:00,Tuesday,19 Mar 2024,05:00,322.32
2024-03-19 06:00:00,Tuesday,19 Mar 2024,06:00,321.73
2024-03-19 07:00:00,Tuesday,19 Mar 2024,07:00,314.67
2024-03-19 08:00:00,Tuesday,19 Mar 2024,08:00,318.67
2024-03-19 09:00:00,Tuesday,19 Mar 2024,09:00,321.26
2024-03-19 10:00:00,Tuesday,19 Mar 2024,10:00,318.77
2024-03-19 11:00:00,Tuesday,19 Mar 2024,11:00,327.43
2024-03-19 12:00:00,Tuesday,19 Mar 2024,12:00,318.98
2024-03-19 13:00:00,Tuesday,19 Mar 2024,13:00,322.1
2024-03-19 14:00:00,Tuesday,19 Mar 2024,14:00,324.03
2024-03-19 15:00:00,Tuesday,19 Mar 2024,15:00,327.7
2024-03-19 16:00:00,Tuesday,19 Mar 2024,16:00,321.79
2024-03-19 17:00:00,Tuesday,19 Mar 2024,17:00,326.12
2024-03-19 18:00:00,Tuesday,19 Mar 2024,18:00,319.46
2024-03-19 19:00:00,Tuesday,19 Mar 2024,19:00,325.36
2024-03-19 20:00:00,Tuesday,19 Mar 2024,20:00,328.07
2024-03-19 21:00:00,Tuesday,19 Mar 2024,21:00,327.0
2024-03-19 22:00:00,Tuesday,19 Mar 2024,22:00,327.66
2024-03-19 23:00:00,Tuesday,19 Mar 2024,23:00,327.65
2024-03-20 00:00:00,Wednesday,20 Mar 2024,00:00,327.25
2024-03-20 01:00:00,Wednesday,20 Mar 2024,01:00,328.38
2024-03-20 02:00:00,Wednesday,20 Mar 2024,02:00,330.95
2024-03-20 03:00:00,Wednesday,20 Mar 2024,03:00,727.12
2024-03-20 04:00:00,Wednesday,20 Mar 2024,04:00,322.99
2024-03-20 05:00:00,Wednesday,20 Mar 2024,05:00,328.25
2024-03-20 06:00:00,Wednesday,20 Mar 2024,06:00,317.16
2024-03-20 07:00:00,Wednesday,20 Mar 2024,07:00,317.2
2024-03-20 08:00:00,Wednesday,20 Mar 2024,08:00,323.38
2024-03-20 09:00:00,Wednesday,20 Mar 2024,09:00,318.44
2024-03-20 10:00:00,Wednesday,20 Mar 2024,10:00,321.61
2024-03-20 11:00:00,Wednesday,20 Mar 2024,11:00,322.37
2024-03-20 12:00:00,Wednesday,20 Mar 2024,12:00,322.02
2024-03-20 13:00:00,Wednesday,20 Mar 2024,13:00,319.68
2024-03-20 14:00:00,Wednesday,20 Mar 2024,14:00,324.07
2024-03-20 15:00:00,Wednesday,20 Mar 2024,15:00,326.87
2024-03-20 16:00:00,Wednesday,20 Mar 2024,16:00,323.16
2024-03-20 17:00:00,Wednesday,20 Mar 2024,17:00,320.96
2024-03-20 18:00:00,Wednesday,20 Mar 2024,18:00,325.34
2024-03-20 19:00:00,Wednesday,20 Mar 2024,19:00,317.93
2024-03-20 20:00:00,Wednesday,20 Mar 2024,20:00,321.19
2024-03-20 21:00:00,Wednesday,20 Mar 2024,21:00,327.6
2024-03-20 22:00:00,Wednesday,20 Mar 2024,22:00,320.15
2024-03-20 23:00:00,Wednesday,20 Mar 2024,23:00,324.95
2024-03-21 00:00:00,Thursday,21 Mar 2024,00:00,326.46
2024-03-21 01:00:00,Thursday,21 Mar 2024,01:00,320.33
2024-03-21 02:00:00,Thursday,21 Mar 2024,02:00,320.33
2024-03-21 03:00:00,Thursday,21 Mar 2024,03:00,742.04
2024-03-21 04:00:00,Thursday,21 Mar 2024,04:00,319.02
2024-03-21 05:00:00,Thursday,21 Mar 2024,05:00,319.6
2024-03-21 06:00:00,Thursday,21 Mar 2024,06:00,310.83
2024-03-21 07:00:00,Thursday,21 Mar 2024,07:00,319.18
2024-03-21 08:00:00,Thursday,21 Mar 2024,08:00,312.36
2024-03-21 09:00:00,Thursday,21 Mar 2024,09:00,320.66
2024-03-21 10:00:00,Thursday,21 Mar 2024,10:00,321.26
2024-03-21 11:00:00,Thursday,21 Mar 2024,11:00,319.93
2024-03-21 12:00:00,Thursday,21 Mar 2024,12:00,321.44
2024-03-21 13:00:00,Thursday,21 Mar 2024,13:00,320.18
2024-03-21 14:00:00,Thursday,21 Mar 2024,14:00,317.66
2024-03-21 15:00:00,Thursday,21 Mar 2024,15:00,314.97
2024-03-21 16:00:00,Thursday,21 Mar 2024,16:00,319.95
2024-03-21 17:00:00,Thursday,21 Mar 2024,17:00,322.52
2024-03-21 18:00:00,Thursday,21 Mar 2024,18:00,323.08
2024-03-21 19:00:00,Thursday,21 Mar 2024,19:00,316.48
2024-03-21 20:00:00,Thursday,21 Mar 2024,20:00,320.67
2024-03-21 21:00:00,Thursday,21 Mar 2024,21:00,318.16
2024-03-21 22:00:00,Thursday,21 Mar 2024,22:00,321.22
2024-03-21 23:00:00,Thursday,21 Mar 2024,23:00,326.1
2024-03-22 00:00:00,Friday,22 Mar 2024,00:00,327.06
2024-03-22 01:00:00,Friday,22 Mar 2024,01:00,322.07
2024-03-22 02:00:00,Friday,22 Mar 2024,02:00,320.47
2024-03-22 03:00:00,Friday,22 Mar 2024,03:00,728.54
2024-03-22 04:00:00,Friday,22 Mar 2024,04:00,321.57
2024-03-22 05:00:00,Friday,22 Mar 2024,05:00,320.77
2024-03-22 06:00:00,Friday,22 Mar 2024,06:00,315.16
2024-03-22 07:00:00,Friday,22 Mar 2024,07:00,310.35
2024-03-22 08:00:00,Friday,22 Mar 2024,08:00,314.61
2024-03-22 09:00:00,Friday,22 Mar 2024,09:00,309.8
2024-03-22 10:00:00,Friday,22 Mar 2024,10:00,325.53
2024-03-22 11:00:00,Friday,22 Mar 2024,11:00,323.58
2024-03-22 12:00:00,Friday,22 Mar 2024,12:00,323.0
2024-03-22 13:00:00,Friday,22 Mar 2024,13:00,312.97
2024-03-22 14:00:00,Friday,22 Mar 2024,14:00,320.72
2024-03-22 15:00:00,Friday,22 Mar 2024,15:00,323.61
2024-03-22 16:00:00,Friday,22 Mar 2024,16:00,323.42
2024-03-22 17:00:00,Friday,22 Mar 2024,17:00,313.28
2024-03-22 18:00:00,Friday,22 Mar 2024,18:00,316.24
2024-03-22 19:00:00,Friday,22 Mar 2024,19:00,320.9
2024-03-22 20:00:00,Friday,22 Mar 2024,20:00,320.03
2024-03-22 21:00:00,Friday,22 Mar 2024,21:00,319.99
2024-03-22 22:00:00,Friday,22 Mar 2024,22:00,319.55
2024-03-22 23:00:00,Friday,22 Mar 2024,23:00,325.77
2024-03-23 00:00:00,Saturday,23 Mar 2024,00:00,316.36
2024-03-23 01:00:00,Saturday,23 Mar 2024,01:00,320.55
2024-03-23 02:00:00,Saturday,23 Mar 2024,02:00,323.13
2024-03-23 03:00:00,Saturday,23 Mar 2024,03:00,721.53
2024-03-23 04:00:00,Saturday,23 Mar 2024,04:00,325.72
2024-03-23 05:00:00,Saturday,23 Mar 2024,05:00,326.98
2024-03-23 06:00:00,Saturday,23 Mar 2024,06:00,323.87
2024-03-23 07:00:00,Saturday,23 Mar 2024,07:00,323.02
2024-03-23 08:00:00,Saturday,23 Mar 2024,08:00,318.69
2024-03-23 09:00:00,Saturday,23 Mar 2024,09:00,323.09
2024-03-23 10:00:00,Saturday,23 Mar 2024,10:00,318.83
2024-03-23 11:00:00,Saturday,23 Mar 2024,11:00,321.95
2024-03-23 12:00:00,Saturday,23 Mar 2024,12:00,322.99
2024-03-23 13:00:00,Saturday,23 Mar 2024,13:00,322.23
2024-03-23 14:00:00,Saturday,23 Mar 2024,14:00,320.86
2024-03-23 15:00:00,Saturday,23 Mar 2024,15:00,321.67
2024-03-23 16:00:00,Saturday,23 Mar 2024,16:00,322.83
2024-03-23 17:00:00,Saturday,23 Mar 2024,17:00,323.85
2024-03-23 18:00:00,Saturday,23 Mar 2024,18:00,325.53
2024-03-23 19:00:00,Saturday,23 Mar 2024,19:00,330.01
2024-03-23 20:00:00,Saturday,23 Mar 2024,20:00,326.22
2024-03-23 21:00:00,Saturday,23 Mar 2024,21:00,330.96
2024-03-23 22:00:00,Saturday,23 Mar 2024,22:00,323.48
2024-03-23 23:00:00,Saturday,23 Mar 2024,23:00,322.79
2024-03-24 00:00:00,Sunday,24 Mar 2024,00:00,322.9
2024-03-24 01:00:00,Sunday,24 Mar 2024,01:00,318.09
2024-03-24 02:00:00,Sunday,24 Mar 2024,02:00,326.66
2024-03-24 03:00:00,Sunday,24 Mar 2024,03:00,721.47
2024-03-24 04:00:00,Sunday,24 Mar 2024,04:00,322.6
2024-03-24 05:00:00,Sunday,24 Mar 2024,05:00,322.81
2024-03-24 06:00:00,Sunday,24 Mar 2024,06:00,328.43
2024-03-24 07:00:00,Sunday,24 Mar 2024,07:00,317.38
2024-03-24 08:00:00,Sunday,24 Mar 2024,08:00,319.18
2024-03-24 09:00:00,Sunday,24 Mar 2024,09:00,324.77
2024-03-24 10:00:00,Sunday,24 Mar 2024,10:00,329.82
2024-03-24 11:00:00,Sunday,24 Mar 2024,11:00,328.25
2024-03-24 12:00:00,Sunday,24 Mar 2024,12:00,329.91
2024-03-24 13:00:00,Sunday,24 Mar 2024,13:00,327.11
2024-03-24 14:00:00,Sunday,24 Mar 2024,14:00,319.38
2024-03-24 15:00:00,Sunday,24 Mar 2024,15:00,328.64
2024-03-24 16:00:00,Sunday,24 Mar 2024,16:00,320.06
2024-03-24 17:00:00,Sunday,24 Mar 2024,17:00,313.87
2024-03-24 18:00:00,Sunday,24 Mar 2024,18:00,320.7
2024-03-24 19:00:00,Sunday,24 Mar 2024,19:00,322.23
2024-03-24 20:00:00,Sunday,24 Mar 2024,20:00,321.2
2024-03-24 21:00:00,Sunday,24 Mar 2024,21:00,320.03
2024-03-24 22:00:00,Sunday,24 Mar 2024,22:00,327.4
2024-03-24 23:00:00,Sunday,24 Mar 2024,23:00,328.66
2024-03-25 00:00:00,Monday,25 Mar 2024,00:00,328.45
2024-03-25 01:00:00,Monday,25 Mar 2024,01:00,328.58
2024-03-25 02:00:00,Monday,25 Mar 2024,02:00,322.67
2024-03-25 03:00:00,Monday,25 Mar 2024,03:00,726.17
2024-03-25 04:00:00,Monday,25 Mar 2024,04:00,326.32
2024-03-25 05:00:00,Monday,25 Mar 2024,05:00,321.78
2024-03-25 06:00:00,Monday,25 Mar 2024,06:00,316.36
2024-03-25 07:00:00,Monday,25 Mar 2024,07:00,322.66
2024-03-25 08:00:00,Monday,25 Mar 2024,08:00,312.51
2024-03-25 09:00:00,Monday,25 Mar 2024,09:00,326.44
2024-03-25 10:00:00,Monday,25 Mar 2024,10:00,325.35
2024-03-25 11:00:00,Monday,25 Mar 2024,11:00,322.17
2024-03-25 12:00:00,Monday,25 Mar 2024,12:00,321.68
2024-03-25 13:00:00,Monday,25 Mar 2024,13:00,318.21
2024-03-25 14:00:00,Monday,25 Mar 2024,14:00,322.93
2024-03-25 15:00:00,Monday,25 Mar 2024,15:00,325.8
2024-03-25 16:00:00,Monday,25 Mar 2024,16:00,328.39
2024-03-25 17:00:00,Monday,25 Mar 2024,17:00,324.18
2024-03-25 18:00:00,Monday,25 Mar 2024,18:00,329.45
2024-03-25 19:00:00,Monday,25 Mar 2024,19:00,323.89
2024-03-25 20:00:00,Monday,25 Mar 2024,20:00,323.14
2024-03-25 21:00:00,Monday,25 Mar 2024,21:00,327.75
2024-03-25 22:00:00,Monday,25 Mar 2024,22:00,326.36
2024-03-25 23:00:00,Monday,25 Mar 2024,23:00,326.51
2024-03-26 00:00:00,Tuesday,26 Mar 2024,00:00,328.33
2024-03-26 01:00:00,Tuesday,26 Mar 2024,01:00,328.45
2024-03-26 02:00:00,Tuesday,26 Mar 2024,02:00,328.48
2024-03-26 03:00:00,Tuesday,26 Mar 2024,03:00,716.47
2024-03-26 04:00:00,Tuesday,26 Mar 2024,04:00,321.27
2024-03-26 05:00:00,Tuesday,26 Mar 2024,05:00,317.73
2024-03-26 06:00:00,Tuesday,26 Mar 2024,06:00,311.88
2024-03-26 07:00:00,Tuesday,26 Mar 2024,07:00,316.05
2024-03-26 08:00:00,Tuesday,26 Mar 2024,08:00,320.52
2024-03-26 09:00:00,Tuesday,26 Mar 2024,09:00,331.54
2024-03-26 10:00:00,Tuesday,26 Mar 2024,10:00,314.36
2024-03-26 11:00:00,Tuesday,26 Mar 2024,11:00,320.68
2024-03-26 12:00:00,Tuesday,26 Mar 2024,12:00,324.76
2024-03-26 13:00:00,Tuesday,26 Mar 2024,13:00,317.78
2024-03-26 14:00:00,Tuesday,26 Mar 2024,14:00,319.82
2024-03-26 15:00:00,Tuesday,26 Mar 2024,15:00,319.72
2024-03-26 16:00:00,Tuesday,26 Mar 2024,16:00,316.91
2024-03-26 17:00:00,Tuesday,26 Mar 2024,17:00,322.24
2024-03-26 18:00:00,Tuesday,26 Mar 2024,18:00,330.8
2024-03-26 19:00:00,Tuesday,26 Mar 2024,19:00,326.42
2024-03-26 20:00:00,Tuesday,26 Mar 2024,20:00,316.51
2024-03-26 21:00:00,Tuesday,26 Mar 2024,21:00,314.26
2024-03-26 22:00:00,Tuesday,26 Mar 2024,22:00,322.96
2024-03-26 23:00:00,Tuesday,26 Mar 2024,23:00,318.87
2024-03-27 00:00:00,Wednesday,27 Mar 2024,00:00,318.14
2024-03-27 01:00:00,Wednesday,27 Mar 2024,01:00,324.81
2024-03-27 02:00:00,Wednesday,27 Mar 2024,02:00,326.29
2024-03-27 03:00:00,Wednesday,27 Mar 2024,03:00,742.91
2024-03-27 04:00:00,Wednesday,27 Mar 2024,04:00,334.08
2024-03-27 05:00:00,Wednesday,27 Mar 2024,05:00,325.84
2024-03-27 06:00:00,Wednesday,27 Mar 2024,06:00,371.27
2024-03-27 07:00:00,Wednesday,27 Mar 2024,07:00,311.95
2024-03-27 08:00:00,Wednesday,27 Mar 2024,08:00,315.35
2024-03-27 09:00:00,Wednesday,27 Mar 2024,09:00,318.52
2024-03-27 10:00:00,Wednesday,27 Mar 2024,10:00,497.88
2024-03-27 11:00:00,Wednesday,27 Mar 2024,11:00,689.86
2024-03-27 12:00:00,Wednesday,27 Mar 2024,12:00,324.82
2024-03-27 13:00:00,Wednesday,27 Mar 2024,13:00,323.81
2024-03-27 14:00:00,Wednesday,27 Mar 2024,14:00,314.54
2024-03-27 15:00:00,Wednesday,27 Mar 2024,15:00,316.42
2024-03-27 16:00:00,Wednesday,27 Mar 2024,16:00,307.35
2024-03-27 17:00:00,Wednesday,27 Mar 2024,17:00,310.85
2024-03-27 18:00:00,Wednesday,27 Mar 2024,18:00,318.81
2024-03-27 19:00:00,Wednesday,27 Mar 2024,19:00,310.42
2024-03-27 20:00:00,Wednesday,27 Mar 2024,20:00,324.44
2024-03-27 21:00:00,Wednesday,27 Mar 2024,21:00,315.41
2024-03-27 22:00:00,Wednesday,27 Mar 2024,22:00,321.02
2024-03-27 23:00:00,Wednesday,27 Mar 2024,23:00,318.35
2024-03-28 00:00:00,Thursday,28 Mar 2024,00:00,322.68
2024-03-28 01:00:00,Thursday,28 Mar 2024,01:00,313.34
2024-03-28 02:00:00,Thursday,28 Mar 2024,02:00,315.12
2024-03-28 03:00:00,Thursday,28 Mar 2024,03:00,711.55
2024-03-28 04:00:00,Thursday,28 Mar 2024,04:00,321.11
2024-03-28 05:00:00,Thursday,28 Mar 2024,05:00,327.21
2024-03-28 06:00:00,Thursday,28 Mar 2024,06:00,318.72
2024-03-28 07:00:00,Thursday,28 Mar 2024,07:00,319.41
2024-03-28 08:00:00,Thursday,28 Mar 2024,08:00,320.36
2024-03-28 09:00:00,Thursday,28 Mar 2024,09:00,317.14
2024-03-28 10:00:00,Thursday,28 Mar 2024,10:00,312.48
2024-03-28 11:00:00,Thursday,28 Mar 2024,11:00,314.34
2024-03-28 12:00:00,Thursday,28 Mar 2024,12:00,315.2
2024-03-28 13:00:00,Thursday,28 Mar 2024,13:00,315.56
2024-03-28 14:00:00,Thursday,28 Mar 2024,14:00,324.57
2024-03-28 15:00:00,Thursday,28 Mar 2024,15:00,320.52
2024-03-28 16:00:00,Thursday,28 Mar 2024,16:00,317.82
2024-03-28 17:00:00,Thursday,28 Mar 2024,17:00,317.67
2024-03-28 18:00:00,Thursday,28 Mar 2024,18:00,309.88
2024-03-28 19:00:00,Thursday,28 Mar 2024,19:00,317.78
2024-03-28 20:00:00,Thursday,28 Mar 2024,20:00,305.5
2024-03-28 21:00:00,Thursday,28 Mar 2024,21:00,316.86
2024-03-28 22:00:00,Thursday,28 Mar 2024,22:00,321.65
2024-03-28 23:00:00,Thursday,28 Mar 2024,23:00,329.1
2024-03-29 00:00:00,Friday,29 Mar 2024,00:00,330.58
2024-03-29 01:00:00,Friday,29 Mar 2024,01:00,315.9
2024-03-29 02:00:00,Friday,29 Mar 2024,02:00,322.49
2024-03-29 03:00:00,Friday,29 Mar 2024,03:00,718.64
2024-03-29 04:00:00,Friday,29 Mar 2024,04:00,313.19
2024-03-29 05:00:00,Friday,29 Mar 2024,05:00,318.84
2024-03-29 06:00:00,Friday,29 Mar 2024,06:00,315.7
2024-03-29 07:00:00,Friday,29 Mar 2024,07:00,315.01
2024-03-29 08:00:00,Friday,29 Mar 2024,08:00,313.43
2024-03-29 09:00:00,Friday,29 Mar 2024,09:00,321.01
2024-03-29 10:00:00,Friday,29 Mar 2024,10:00,324.07
2024-03-29 11:00:00,Friday,29 Mar 2024,11:00,317.09
2024-03-29 12:00:00,Friday,29 Mar 2024,12:00,312.51
2024-03-29 13:00:00,Friday,29 Mar 2024,13:00,305.76
2024-03-29 14:00:00,Friday,29 Mar 2024,14:00,314.54
2024-03-29 15:00:00,Friday,29 Mar 2024,15:00,313.59
2024-03-29 16:00:00,Friday,29 Mar 2024,16:00,315.32
